"source","concept_id","report_or_assessment","language","term","definition","alt_labels","is_available","is_fetched","fetch_status","source_endpoint","downloaded_at"
"IPCC","ipcc:2204","AR5-WG1","zh","经向翻转环流","海洋中经向(南-北)翻转环流，其量 值是各深度层或密度层上质量输送量的纬向(东-西)之和。 在北大西洋，远离副极地地区，MOC(原则上是可观测量) 常以温盐环流(THC)来表示，温盐环流是一种并不全面的 概念性解释。须谨记的是，MOC以风为驱动，而且还可 包括较浅层的翻转环流，例如在热带和副热带海洋上层出 现的翻转环流，这些暖(轻)水的浅层水向极地方向流动， 转变为密度略高的水，并在海洋更深层向赤道方向潜沉。",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:2204","AR5-WG2","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","AR5-WG2","en","Meridional overturning circulation","Meridional (north-south) overturning circulation in the ocean quantified by zonal (east-west) sums of mass transports in depth or density layers. In the North Atlantic, away from the subpolar regions, the MOC (which is in principle an observable quantity) is often identified with the thermohaline circulation (THC), which is a conceptual and incomplete interpretation. It must be borne in mind that the MOC is also driven by wind, and can also include shallower overturning cells such as occur in the upper ocean in the tropics and subtropics, in which warm (light) waters moving poleward are transformed to slightly denser waters and subducted equatorward at deeper levels.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","AR5-WG2","es","Circulación meridional de retorno","Circulación meridional de retorno (norte-sur) del océano, cuantificada en términos de sumas zonales (este-oeste) de transporte de masa en capas de profundidad o de densidad. En el Atlántico Norte, lejos de las regiones subpolares, la circulación meridional de retorno (que es, en principio, una cantidad observable), suele identificarse a la circulación termohalina (CTH), que constituye una interpretación conceptual e incompleta. Hay que tener presente que la circulación meridional de retorno se puede impulsar por el viento y abarcar también celdas de renuevo más someras, como sucede en la parte superior tropical y subtropical de los océanos, en que las aguas cálidas (livianas) que se desplazan hacia el polo se transforman en aguas (ligeramente) más densas que experimentan un proceso de subducción y transporte hacia el ecuador, a niveles más profundos.",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:2204","AR5-WG2","fr","Circulation méridienne océanique","Circulation méridienne (nord-sud) de retournement dans l’océan, quan- tifiée par les sommes zonales (est-ouest) des transferts de masse selon les couches de profondeur ou de densité. Dans l’Atlantique Nord, au large des régions subpolaires, cette circulation méridienne (qui désigne en principe une quantité observable) est souvent assimilée à la cir- culation thermohaline, qui est une interprétation conceptuelle incom- plète. Il ne faut pas oublier que la circulation méridienne océanique est également provoquée par le vent et qu’elle peut aussi mettre en jeu, à profondeur relativement faible, des cellules de retournement, notamment celles qu’on peut observer dans les couches supérieures des zones océaniques tropicales et subtropicales où les eaux chaudes (légères) augmentent de densité en se déplaçant en direction des pôles et subissent ensuite une subduction à des niveaux plus profonds en se dirigeant vers l’équateur. Voir aussi Circulation thermohaline.",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:2204","AR5-WG2","ru","Меридиональная опрокидывающая циркуляция","Меридиональная (север–юг) опрокидывающая циркуляция в океане, количественно определяемая зональными (восток–запад) суммами переноса массы в глубинных или плотных слоях. В Северной Атлантике, вдали от субполярных регионов, МОЦ (которая в принципе является наблюдаемым количественным параметром) часто отождествляют с термохалинной циркуляцией (ТХЦ), что является концептуальной и неполной интерпретацией. Необходимо помнить о том, что МОЦ также движима ветром, а также может включать в себя более мелкие опрокидывающие ячейки, такие, которые встречаются в верхних слоях океана в тропиках и субтропиках, в которых теплые (легкие) воды, движущиеся в сторону полюсов, преобразуются в несколько более плотные воды, и на более глубоких уровнях движутся в сторону экватора.",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:2204","AR5-WG2","zh","经向翻转环流（MOC）","海洋中经向（南-北）翻转环流，其量值是各深度层或密度层上质量输送量的纬向（东-西）之和。在北大西洋，远离副极地地区，MOC（原则上是可观测量）常以温盐环流（THC）来表示，温盐环流是一种并不全面的概念性解释。值得注意的是，MOC以风为驱动，而且还可包括较浅层的翻转环流，例如在热带和副热带海洋上层出现的翻转环流，这些暖（轻）水的浅层水向极地方向流动，转变为密度略高的水，并在海洋更深层向赤道方向潜沉。",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:2204","AR6","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","AR6","en","Meridional overturning circulation","Meridional (north–south) overturning circulation in the ocean quantified by zonal (east–west) sums of mass transports in depth or density layers. In the North Atlantic, away from the subpolar regions, the MOC (which is in principle an observable quantity) is often identified with the thermohaline circulation (THC), which is a conceptual and incomplete interpretation. The MOC is also driven by wind, and can also include shallower overturning cells such as occur in the upper ocean in the tropics and subtropics, in which warm (light) waters moving poleward are transformed to slightly denser waters and subducted equatorward at deeper levels.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","AR6","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","AR6","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","AR6","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","AR6","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SREX","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SREX","en","Meridional overturning circulation","Meridional (north-south) overturning circulation in the ocean quantified by zonal (east-west) sums of mass transports in depth or density layers. In the North Atlantic, away from the subpolar regions, the MOC (which is in principle an observable quantity) is often identified with the thermohaline circulation, which is a conceptual interpretation. However, it must be borne in mind that MOC can also include shallower, wind-driven overturning cells such as occur in the upper ocean in the tropics and subtropics, in which warm (less dense) waters moving poleward are transformed to slightly denser waters and subducted equatorward at deeper levels.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SREX","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SREX","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SREX","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SREX","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SROCC","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SROCC","en","Meridional overturning circulation","Meridional (north-south) overturning circulation in the ocean quantified by zonal (east-west) sums of mass transports in depth or density layers. In the North Atlantic, away from the subpolar regions, the MOC (which is in principle an observable quantity) is often identified with the thermohaline circulation (THC), which is a conceptual and incomplete interpretation. It must be borne in mind that the MOC is also driven by wind, and can also include shallower overturning cells such as occur in the upper ocean in the tropics and subtropics, in which warm (light) waters moving poleward are transformed to slightly denser waters and subducted equatorward at deeper levels.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SROCC","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SROCC","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SROCC","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2204","SROCC","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","AR6","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","AR6","en","Atlantic Meridional Overturning Circulation (AMOC) {↑ Meridional overturning circulation (MOC)}","The main current system in the South and North Atlantic Oceans. AMOC transports warm upper-ocean water northwards and cold, deep water southwards, as part of the global ocean circulation system. Changes in the strength of AMOC can affect other components of the climate system.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","AR6","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","AR6","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","AR6","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","AR6","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","SROCC","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","SROCC","en","Atlantic Meridional Overturning Circulation (AMOC) {↑ Meridional overturning circulation (MOC)}","The main current system in the South and North Atlantic Oceans. AMOC transports warm upper-ocean water northwards, and cold, deep water southwards, as part of the global ocean circulation system. Changes in the strength of AMOC can affect other components of the climate system.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","SROCC","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","SROCC","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","SROCC","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2206","SROCC","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2208","SROCC","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2208","SROCC","en","Microbial carbon pump","Microbial processes that transform organic carbon from rapidly-degradable states to biologically-unavailable forms, resulting in long-term carbon storage in the ocean. The unavailable states of organic carbon can be due to their intrinsic refractory nature, or to extremely low concentrations of each of the diverse individual molecules. The microbial carbon pump can take place at any depth in the water column and is the principal mechanism generating and sustaining refractory dissolved organic carbon (RDOC) in the ocean.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2208","SROCC","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:2208","SROCC","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
